@relation 'seismic-bumps_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.334energy+0.315maxenergy+0.314nbumps+0.31 gpuls+0.255nbumps4...' numeric
@attribute 0.433ghazard=a-0.388ghazard=b+0.349seismoacoustic=a-0.3seismoacoustic=b-0.251gdenergy... numeric
@attribute '0.49 nbumps5+0.434maxenergy+0.398energy-0.285nbumps2-0.266nbumps...' numeric
@attribute -0.544seismic=a+0.544seismic=b-0.343ghazard=c-0.331seismoacoustic=c-0.215nbumps... numeric
@attribute -0.54seismoacoustic=b+0.448seismoacoustic=a+0.329ghazard=c+0.313seismoacoustic=c+0.226gdenergy... numeric
@attribute 0.396genergy-0.389seismoacoustic=c+0.358gpuls+0.326gdpuls-0.325ghazard=c... numeric
@attribute 0.427genergy-0.411gdenergy-0.373gdpuls-0.285nbumps2+0.274gpuls... numeric
@attribute -0.587ghazard=b+0.439ghazard=a+0.311ghazard=c-0.283seismoacoustic=a+0.254seismoacoustic=b... numeric
@attribute -0.784nbumps4-0.406shift+0.404nbumps5+0.122nbumps2-0.093gdpuls... numeric
@attribute -0.702shift-0.48nbumps3+0.276nbumps4-0.264genergy+0.226nbumps2... numeric
@attribute -0.643nbumps2+0.564nbumps3-0.418shift-0.201genergy-0.108nbumps5... numeric
@attribute class {1,0}

@data
0.288712,-0.874037,-0.458226,1.954627,-0.822764,-0.214251,1.630638,1.000217,0.728293,0.178517,0.053909,0
0.395169,-1.693651,0.358917,1.701385,-0.340423,0.601331,0.009514,1.829213,-0.410534,-1.231019,-0.627133,0
0.364214,-1.670844,0.360144,1.707866,-0.36667,0.560913,0.035828,1.811381,-0.403045,-1.229429,-0.63058,0
0.014424,-1.355939,0.330101,1.790582,-0.693933,0.085091,0.470136,1.542306,-0.299302,-1.226347,-0.681012,0
-0.044046,-1.3534,0.364321,1.796717,-0.722883,0.021343,0.422313,1.557067,-0.298942,-1.212341,-0.678426,0
-0.15584,-1.235529,0.341033,1.825718,-0.836043,-0.136076,0.602581,1.450433,-0.259831,-1.215933,-0.698483,0
1.358075,-1.451006,0.064687,1.199284,-0.403716,0.687789,-0.717651,2.063149,-0.441427,-1.907609,0.120499,0
-0.01215,-1.343814,0.337074,1.79504,-0.712754,0.052699,0.474783,1.535929,-0.295444,-1.22299,-0.682265,0
-0.069809,-0.708116,-0.343759,2.025304,-1.110924,-0.663752,1.691607,0.923014,0.768679,0.218623,0.055073,0
2.515396,-5.904448,1.128635,1.201522,0.468376,1.096668,-2.883749,-0.561059,-0.943989,-1.243702,-0.304014,0
0.765022,-2.00631,0.375661,1.61761,-0.006116,1.097238,-0.401303,2.090053,-0.513711,-1.239538,-0.57733,0
0.417762,-1.729104,0.373443,1.694195,-0.312603,0.636158,-0.055209,1.865073,-0.422672,-1.226985,-0.619763,0
0.273697,-0.933816,-0.398263,1.943283,-0.805827,-0.202274,1.475831,1.075249,0.701431,0.18452,0.064276,0
1.609685,-0.407243,-1.168841,1.037118,-1.265579,-0.526624,-0.004288,1.438017,0.770995,-0.253348,-0.012584,0
0.16957,-0.985775,-0.262035,1.960196,-0.874414,-0.315317,1.244332,1.185349,0.665884,0.21937,0.107802,0
0.367814,-1.162483,-0.252306,1.906238,-0.681899,-0.033341,1.007816,1.330223,0.607289,0.207123,0.125213,0
2.976339,-6.029232,0.721052,1.263409,0.708194,1.179054,-3.01606,-0.425654,-0.132557,0.272445,0.571487,0
4.859876,-5.269671,-0.869138,-0.05518,-0.009716,0.669665,-5.067986,-0.060216,0.154076,0.94891,-1.921319,0
0.033132,-0.885748,-0.250703,1.99362,-0.997637,-0.501261,1.355523,1.111494,0.69754,0.231181,0.100355,0
0.826109,-0.202991,-0.57301,1.558841,-1.352453,-0.821422,1.314322,0.956698,0.799964,-0.457272,0.762497,0
-0.068643,-0.821956,-0.23482,2.015015,-1.08269,-0.633072,1.413829,1.068029,0.716955,0.23974,0.094549,0
0.389867,-1.197075,-0.237089,1.899576,-0.656334,0.000361,0.944421,1.365691,0.594756,0.210535,0.133121,0
2.306823,-3.087907,0.127218,1.462534,1.119116,2.603198,-1.862614,3.078822,-0.061672,0.24635,0.51641,0
0.779041,-0.515578,-0.994186,1.544879,-1.180754,-0.560922,1.081813,1.034499,0.859429,0.40724,-0.793987,0
1.87122,-0.503757,-1.120043,0.976353,-1.048477,-0.205173,-0.046193,1.554158,0.650533,-1.180536,1.562921,0
-0.582599,-0.33992,0.465271,-0.386542,1.453876,1.474133,-1.438477,0.477072,0.020484,1.038788,0.734015,0
-1.58793,0.742087,0.204301,-0.141921,0.475204,0.077757,0.249745,-0.528074,0.395798,0.998253,0.515299,0
-1.60992,0.775368,0.192348,-0.132931,0.44723,0.040203,0.308193,-0.560028,0.407804,0.998325,0.511457,0
-1.121637,0.379368,0.18707,-0.255331,0.899701,0.713608,-0.183341,-0.247222,0.278979,0.966473,0.551734,0
-1.118324,0.398942,0.169924,-0.250889,0.891155,0.707411,-0.134539,-0.270581,0.286831,0.964326,0.549532,0
-0.667156,1.07086,-0.138559,-0.632197,0.358102,0.10019,-0.305224,-0.388973,0.396035,0.305186,1.237407,0
-1.250159,0.486727,0.186108,-0.222331,0.778899,0.534782,-0.04667,-0.333099,0.314098,0.974618,0.540852,1
0.592463,1.111655,0.382049,-0.225873,0.954208,0.469301,0.015482,-0.273257,-2.63423,1.908784,0.829179,0
-0.339281,-1.105875,0.159117,-0.439991,-0.943033,1.31269,0.640113,0.959843,0.177407,0.897399,0.534004,0
-0.274399,-1.112824,0.123033,-0.445722,-0.906358,1.380558,0.681973,0.948902,0.178223,0.888882,0.533847,0
2.1167,0.213878,-1.852669,-2.181395,-2.043122,0.42892,-1.628155,1.246503,0.553681,0.876137,-1.28626,1
2.137956,-0.098663,-0.085782,-0.886368,-1.034087,1.032019,0.229837,1.089846,-2.730299,1.143529,1.535755,0
-0.546753,-0.946546,0.168153,-0.390296,-1.130551,1.031261,0.828191,0.837032,0.228552,0.911324,0.517617,0
-0.463492,-1.012795,0.166123,-0.410921,-1.053839,1.145525,0.747407,0.888838,0.207179,0.905842,0.524234,0
-0.954909,-0.504552,0.058926,-0.282504,-1.525994,0.446077,1.514132,0.429612,0.389361,0.915177,0.43807,0
-1.135621,-0.505246,0.201335,-0.25242,-1.655837,0.238622,1.336858,0.50041,0.369766,0.951509,0.47136,0
-1.19854,-0.478433,0.222409,-0.24081,-1.704015,0.16103,1.342335,0.489148,0.376481,0.959183,0.471305,0
1.107584,-4.733257,0.885452,-0.779806,-0.746387,0.888705,-1.475092,-1.919941,-0.157461,0.911706,0.769598,0
0.460229,-3.983539,0.702171,-0.597411,-1.442,-0.050908,-0.272795,-2.614162,0.091221,0.877358,0.644994,0
-1.114701,-0.552689,0.226853,-0.262821,-1.62381,0.27889,1.242913,0.550433,0.3518,0.954736,0.479672,0
-0.131725,-0.432833,-0.229489,-0.786801,-1.578773,0.533485,0.467313,0.821143,0.311382,0.243883,1.219492,0
0.76412,-0.842353,-0.00524,-0.96706,-0.969336,1.462886,-0.124187,1.218028,0.122239,0.221421,1.280534,0
-0.731365,-0.825184,0.195082,-0.348117,-1.291269,0.786236,0.945703,0.753485,0.265331,0.928048,0.509653,0
-0.842283,-0.729927,0.19133,-0.319872,-1.395593,0.632033,1.070373,0.675684,0.296832,0.933999,0.49866,0
0.394648,-0.176469,-0.911055,-1.198465,-1.891037,0.274074,-0.188845,0.858372,0.508138,1.368438,-1.187444,1
2.136481,0.076422,-0.491427,-0.856561,-1.072131,1.011446,0.784823,0.743238,-2.532579,1.996968,-0.117746,0
-0.231688,-0.90737,-0.111123,-0.434904,-0.921359,1.376221,1.227019,0.669024,0.278354,0.844276,0.453437,0
-0.850352,-0.717959,0.185231,-0.318496,-1.403087,0.621461,1.092611,0.662724,0.301412,0.932028,0.494437,0
-0.431,-1.045491,0.171803,-0.419846,-1.0221,1.192387,0.699314,0.917621,0.195628,0.904507,0.52883,1
18.38188,-4.087701,16.777827,-4.457806,4.175793,10.410262,-8.454099,2.235071,2.421763,-1.825914,0.020629,0
3.352728,-7.241972,1.427587,-4.81597,5.091687,1.95025,-2.072268,4.868268,-1.61053,-0.788,-0.615469,0
2.042387,-4.746117,0.821404,-1.460546,-0.5603,1.563503,-2.421872,-1.588848,-1.075663,-1.308615,0.6493,0
0.31033,-0.970652,-0.387117,1.939246,-0.776436,-0.160017,1.417261,1.112167,0.688818,0.191327,0.078262,0
0.642578,-1.167905,-0.455314,1.866666,-0.493102,0.272753,1.256559,1.23644,0.632789,0.159872,0.087226,0
0.953885,-0.81793,-0.817997,1.49062,-0.992407,-0.290513,0.494529,1.362436,0.734774,0.430265,-0.714885,0
0.557648,-1.148399,-0.412179,1.879257,-0.55219,0.175063,1.224239,1.241323,0.634283,0.171342,0.090589,0
0.816999,-1.318265,-0.452139,1.819666,-0.32424,0.519287,1.060973,1.357253,0.583999,0.148781,0.100671,0
0.62103,-1.161782,-0.44531,1.870131,-0.508649,0.247398,1.251115,1.23632,0.633658,0.162712,0.08793,0
0.457744,-1.210969,-0.265719,1.895151,-0.620259,0.069722,0.970412,1.364612,0.591793,0.204511,0.138689,1
4.818565,-0.117929,2.218372,1.054337,-0.235558,0.67896,-0.832774,2.196335,-3.519205,0.142926,-1.075498,0
-1.010448,-0.599491,0.193742,-0.282595,-1.54271,0.408544,1.22826,0.571819,0.33978,0.942312,0.480053,1
0.480043,0.26531,0.429521,-0.208062,-1.671152,-0.1214,1.537377,0.458983,-2.533892,1.903758,0.745447,0
-1.187557,-0.477641,0.212517,-0.243288,-1.69563,0.174726,1.355472,0.483366,0.377916,0.955774,0.467986,0
0.130895,0.299341,-0.854663,-1.122528,-2.214328,-0.211367,0.530816,0.50581,0.571695,0.466403,0.300402,0
-0.724809,-0.734863,0.091224,-0.349554,-1.291669,0.783012,1.17944,0.627891,0.311196,0.904755,0.463454,0
-0.534959,-0.811291,0.021423,-0.384527,-1.144464,1.015873,1.174118,0.655439,0.294457,0.882432,0.461142,0
-0.877568,-0.585809,0.074067,-0.30482,-1.447107,0.559389,1.391804,0.501627,0.361253,0.913,0.448798,0
-1.012327,-0.608591,0.202255,-0.284454,-1.539388,0.410842,1.205136,0.582966,0.335956,0.943376,0.481399,0
-0.166098,-0.404483,-0.461482,-0.772902,-1.597354,0.518693,0.620468,0.67564,0.434504,1.12566,-0.385288,0
0.332535,-0.432833,-0.413863,-0.86065,-1.292949,0.995815,0.764242,0.716564,0.327249,0.178566,1.164832,0
-0.925397,-0.681851,0.202822,-0.30753,-1.456544,0.533122,1.111624,0.641311,0.312004,0.937224,0.487923,0
-0.903172,-0.578669,0.08587,-0.300928,-1.465249,0.529653,1.385158,0.501486,0.362252,0.916165,0.449357,0
0.867278,-0.238305,-0.605855,-1.313555,-1.571073,0.730797,-0.25786,1.056984,0.273526,-0.46464,1.946526,0
-0.818977,-0.746664,0.184674,-0.329472,-1.368464,0.670036,1.055099,0.68456,0.292509,0.928179,0.493738,0
-0.431249,-0.173474,-0.244557,-0.713116,-1.856979,0.121101,0.811209,0.606064,0.397871,0.256627,1.184826,0
-0.97653,-0.636744,0.200327,-0.294029,-1.505463,0.46111,1.171748,0.604225,0.327011,0.940142,0.483011,0
0.830289,-0.728256,-0.794334,1.516623,-1.100845,-0.458649,0.580861,1.300299,0.761099,0.440096,-0.725429,0
0.681927,-2.146297,0.57717,1.622186,-0.033601,1.031821,-0.827309,2.303067,-0.584988,-1.190704,-0.509069,0
0.666261,-2.174162,0.604072,1.617992,-0.019687,1.024787,-0.907699,2.338988,-0.591445,-1.17671,-0.50513,0
0.49635,-0.776332,-0.008779,1.390326,-1.15067,-0.421776,0.183024,1.488902,-0.210028,-1.890278,0.012059,0
-0.156337,-0.702173,-0.28308,2.040403,-1.172298,-0.765621,1.621983,0.948556,0.763612,0.237088,0.068622,0
1.690743,-0.483803,-1.125025,1.017298,-1.196545,-0.428729,-0.144371,1.519247,0.738001,-0.248274,0.005553,1
3.081586,-0.475414,0.992062,1.813797,-0.364496,0.141222,0.516183,1.730053,-2.538923,1.276048,0.552235,0
0.476882,-1.912845,0.520521,1.677215,-0.249521,0.73918,-0.454584,2.08636,-0.507669,-1.203364,-0.550781,0
-0.404227,-0.270633,0.474027,1.891524,1.484938,-0.012449,-0.988862,0.716412,-0.345336,-1.145178,-0.570765,0
0.285599,0.168816,0.191021,1.445479,1.197044,-0.281546,-1.494141,0.797183,-0.309191,-1.803646,0.146062,0
-0.646108,-0.086741,0.469779,1.939687,1.291042,-0.327091,-0.767187,0.565888,-0.278877,-1.130073,-0.605613,0
-0.779218,0.153348,0.343268,1.980111,1.135739,-0.535135,-0.306012,0.309207,-0.186896,-1.156878,-0.66864,0
-0.776373,0.637025,-0.229248,2.193147,0.804592,-1.152271,0.592526,-0.12697,0.81111,0.304564,0.120973,0
0.086103,1.162131,-0.369072,1.730816,0.520812,-1.38174,0.158288,-0.073089,0.833945,-0.356955,0.834432,1
2.755213,1.360563,1.195662,1.947877,1.519197,-0.342017,0.24162,0.253538,-2.39105,1.304882,0.478784,0
-0.06956,0.151114,-0.302228,2.038267,1.411505,-0.222338,0.084339,0.22723,0.658507,0.252464,0.172059,0
-0.385414,0.340826,-0.248226,2.101381,1.154195,-0.625336,0.246902,0.10064,0.715982,0.278686,0.152863,0
-0.253912,-0.443548,0.516567,1.850758,1.644705,0.202796,-1.266257,0.877206,-0.40239,-1.13529,-0.540086,0
-0.469825,-0.238084,0.484643,1.90138,1.443983,-0.091954,-0.969991,0.69545,-0.331953,-1.135375,-0.577562,0
-0.501187,0.434032,-0.246666,2.130022,1.047576,-0.78431,0.361997,0.027083,0.746287,0.28606,0.143059,1
1.335671,1.189341,-0.173595,2.140057,1.190028,-0.892909,0.737193,-0.077343,-2.140971,1.201549,0.387903,0
-0.146568,0.199913,-0.290761,2.054484,1.34708,-0.322187,0.129769,0.193644,0.67346,0.258846,0.167447,1
13.256473,7.660968,20.144116,0.026978,0.45518,0.60723,0.747756,-0.167369,4.606817,-1.215311,-1.991127,0
0.572093,-0.374911,0.005551,1.366304,1.585797,0.305545,-2.204118,1.158044,-0.369781,-0.913778,-1.337312,0
-0.335351,-0.328405,0.478835,1.876787,1.543896,0.078976,-1.064848,0.765442,-0.365655,-1.147648,-0.56006,0
-0.004751,-0.45921,0.344199,1.810335,1.815716,0.491246,-1.064354,0.804401,-0.388281,-1.186585,-0.574947,0
0.238878,0.701591,-0.876299,1.669508,0.891529,-0.826284,-0.181306,0.086683,0.861407,0.485751,-0.718465,0
0.024194,0.006775,-0.24759,2.002198,1.52974,-0.066217,-0.172659,0.368258,0.606963,0.256877,0.192752,0
0.362815,0.54286,-0.795321,1.638147,1.003577,-0.65339,-0.46738,0.252645,0.79487,0.491546,-0.677129,0
-0.407731,0.365015,-0.251449,2.109698,1.12866,-0.661221,0.282694,0.080386,0.724154,0.281116,0.152272,0
1.096117,0.5295,-0.715802,1.511503,1.426322,0.000667,-0.262678,0.278341,0.680647,-0.466252,0.855028,0
0.15764,-0.614053,0.364762,1.770574,1.972334,0.714871,-1.286746,0.93957,-0.439255,-1.185558,-0.549714,0
-1.584648,0.277046,0.766127,-0.345785,0.788839,0.684445,-0.603395,-0.110185,-0.597446,-0.463126,-0.268043,0
-1.420306,0.146993,0.766217,-0.381864,0.933412,0.902284,-0.764451,-0.00509,-0.640087,-0.469301,-0.248242,0
-1.71028,0.354645,0.782947,-0.321573,0.689853,0.524747,-0.532712,-0.164573,-0.572072,-0.452309,-0.278459,0
-1.005985,0.531625,0.270535,-0.781278,0.527635,0.45975,-1.334801,0.026611,-0.501352,-0.223814,-1.097791,0
-1.967345,0.589969,0.757786,-0.260268,0.447375,0.173991,-0.204109,-0.367017,-0.494546,-0.451251,-0.316491,0
-1.126624,0.702588,0.203131,-0.743171,0.383919,0.279499,-1.027557,-0.143975,-0.443334,-0.241511,-1.129969,0
-1.742897,0.377507,0.785424,-0.31481,0.662397,0.482405,-0.507878,-0.181832,-0.564735,-0.450396,-0.281623,0
-1.851792,0.471205,0.77934,-0.289791,0.562935,0.335726,-0.383048,-0.260499,-0.533842,-0.448261,-0.296487,0
-2.077358,0.677727,0.755108,-0.236959,0.353316,0.029042,-0.093935,-0.439284,-0.464605,-0.446882,-0.331632,0
-1.966336,0.588459,0.756162,-0.261585,0.451873,0.176677,-0.206097,-0.366657,-0.493816,-0.450618,-0.318019,0
-1.923308,0.434983,0.865701,-0.282333,0.527324,0.263506,-0.540383,-0.188533,-0.554635,-0.424034,-0.27358,0
-1.9864,0.514653,0.84295,-0.263861,0.455634,0.17064,-0.407099,-0.264151,-0.528677,-0.430303,-0.287503,1
1.836296,2.934288,3.924435,-0.363865,0.118419,-0.515723,0.618133,-0.698767,-3.555032,0.775202,-0.024405,0
-2.187513,0.77821,0.744835,-0.210588,0.24926,-0.121374,0.045909,-0.525463,-0.431595,-0.44626,-0.347594,0
-2.09669,0.624999,0.823224,-0.236837,0.34913,0.018018,-0.243045,-0.36302,-0.491345,-0.432036,-0.307197,0
-2.002464,0.498341,0.862655,-0.26583,0.460976,0.159366,-0.460379,-0.241214,-0.532379,-0.420429,-0.285148,0
-1.265556,0.553099,0.329959,2.088552,0.702318,-1.183788,0.206817,-0.020259,-0.054869,-1.142276,-0.731643,0
-1.046057,0.328875,0.384183,2.038787,0.899698,-0.883592,-0.134172,0.187699,-0.137468,-1.141051,-0.68254,0
-0.050361,-0.798356,0.687388,1.792481,1.896522,0.507984,-1.943166,1.252197,-0.525529,-1.076589,-0.447718,0
-1.060643,0.320081,0.397954,2.03817,0.90057,-0.895985,-0.168264,0.201647,-0.139142,-1.133889,-0.681261,0
-1.191533,0.459028,0.368879,2.07161,0.769158,-1.079672,0.045539,0.075027,-0.092566,-1.138536,-0.706058,0
1.89312,-4.518763,1.184814,1.381822,2.365326,0.666753,-3.818152,-1.67018,-0.899228,-1.188379,-0.22665,0
-0.500489,1.085361,0.168184,1.642718,0.373544,-1.495116,-0.228525,0.024944,-0.019756,-1.793989,-0.016614,0
-1.389782,0.66232,0.321482,2.117586,0.587223,-1.352012,0.354727,-0.112628,-0.018997,-1.140521,-0.748866,0
-1.391444,0.667631,0.318228,2.118523,0.583892,-1.35544,0.365992,-0.118513,-0.01713,-1.141473,-0.750029,0
-1.396335,0.661743,0.326056,2.118197,0.584333,-1.358975,0.347255,-0.109899,-0.019262,-1.138666,-0.7483,0
-1.316086,0.574209,0.344791,2.096805,0.667467,-1.244908,0.210919,-0.030011,-0.048177,-1.135248,-0.733488,0
-0.876966,0.69758,-0.211198,2.21431,0.72126,-1.28243,0.643865,-0.166633,0.829406,0.314141,0.116388,0
-1.128684,0.417133,0.351507,2.054153,0.837212,-0.993509,0.006293,0.100133,-0.099667,-1.139982,-0.709251,0
-1.17548,0.444148,0.359411,2.062956,0.801075,-1.052485,0.028027,0.082211,-0.090944,-1.135474,-0.71258,0
-1.079113,0.375691,0.352987,2.042818,0.882377,-0.926987,-0.047526,0.134334,-0.11311,-1.141154,-0.703006,0
0.26076,0.003083,-0.084775,1.434262,1.301868,-0.149273,-1.620864,0.802676,-0.227338,-0.915076,-1.433651,0
0.355151,0.518759,-0.786498,1.635558,1.012308,-0.64707,-0.517469,0.277487,0.787634,0.494761,-0.672714,0
0.084592,-0.008289,-0.273008,1.996296,1.566176,-0.001286,-0.154897,0.369124,0.604077,0.251194,0.195815,0
-0.461295,0.424821,-0.277298,2.1186,1.090693,-0.731374,0.381039,0.01902,0.750815,0.281045,0.131868,0
1.660215,1.032729,-1.911953,0.734371,0.596859,-0.910862,-1.809533,0.479435,0.994655,0.926554,-2.369717,1
1.717658,1.258598,0.331968,2.087371,1.246997,-0.811478,0.516794,0.04708,-2.222598,1.254032,0.42168,0
0.943964,0.314955,-0.570773,1.510482,1.418455,-0.040516,-0.779231,0.533899,0.5988,-0.430304,0.922243,0
-0.331174,0.325696,-0.268636,2.096871,1.186106,-0.568193,0.258247,0.104199,0.7126,0.274998,0.157572,0
-0.569478,0.494517,-0.248426,2.149641,0.979635,-0.883053,0.441745,-0.021426,0.76602,0.291332,0.138853,0
0.527889,0.803995,-0.448087,1.630853,0.93175,-0.756481,-0.218154,0.183266,0.729704,-0.389972,0.875609,0
0.113764,-0.030615,-0.2735,1.990451,1.591393,0.036251,-0.181987,0.38713,0.59704,0.250852,0.199743,0
0.983396,-0.71856,-0.290253,1.783332,2.380066,1.215584,-1.021774,0.929632,0.37428,0.201172,0.279617,0
-0.044228,0.074004,-0.254397,2.023862,1.458209,-0.169253,-0.077558,0.312313,0.629635,0.262577,0.188365,0
0.125787,0.855,-0.708617,1.698234,0.756151,-1.026688,-0.026219,0.055572,0.804603,-0.402692,0.852174,0
0.1176,-0.109786,-0.214401,1.973238,1.633897,0.074919,-0.365289,0.477766,0.566993,0.26058,0.210915,0
2.038766,0.607564,-1.03466,0.981506,1.455298,0.19546,-1.252034,0.645823,0.603381,-1.147744,1.617663,0
2.815295,-5.164816,1.087271,1.17209,3.180834,1.890913,-4.506048,-1.200021,-1.096139,-1.251654,-0.167705,0
3.180536,-6.385109,1.106628,1.066752,1.0097,1.960844,-3.42875,-0.184189,-1.110135,-1.28839,-0.225105,0
0.904987,-0.949668,0.265479,1.309403,-0.902187,-0.081423,-0.225436,1.730333,-0.314331,-1.857062,0.059654,0
-0.078428,-0.796481,-0.254322,2.018824,-1.091804,-0.65183,1.466775,1.038485,0.729851,0.240131,0.086681,0
0.08538,-0.941196,-0.234456,1.983576,-0.951893,-0.432858,1.267815,1.165064,0.677282,0.234913,0.115613,0
1.309574,-1.426355,-0.492505,1.392653,-0.591214,0.236214,-0.677034,2.017435,0.504785,0.512924,-0.546127,0
0.465256,-1.269267,-0.220028,1.88761,-0.593693,0.093701,0.835664,1.434291,0.569479,0.217373,0.15502,0
0.811149,-1.51056,-0.251405,1.812463,-0.297173,0.548092,0.577691,1.612874,0.493082,0.193594,0.182694,0
1.030795,-0.733409,-0.654672,1.477785,-0.981269,-0.283804,0.592382,1.377141,0.656421,-0.467573,0.850121,0
0.778709,-0.691724,-0.795642,1.531276,-1.147678,-0.528972,0.625768,1.272087,0.774013,0.446176,-0.725841,0
2.060965,-0.964038,-1.367295,0.930297,-0.778111,0.211075,-0.677988,1.795188,0.704279,0.624991,-1.505652,0
0.711969,-1.436516,-0.250647,1.831254,-0.378369,0.421698,0.665885,1.552788,0.517943,0.196452,0.168134,0
0.255598,-1.06291,-0.250869,1.943382,-0.799769,-0.203953,1.135733,1.254112,0.639531,0.221669,0.12556,0
1.94314,-1.17337,-0.42107,1.287375,-0.342377,0.679194,-0.054257,1.802078,0.457978,-0.489704,0.911009,0
0.464439,-1.226358,-0.256635,1.893678,-0.610746,0.079043,0.938461,1.382068,0.586781,0.209174,0.143964,0
0.643453,-0.463971,-0.712309,1.557386,-1.283831,-0.752842,0.958402,1.138194,0.759673,-0.456368,0.799957,0
0.404358,-1.192679,-0.244614,1.905019,-0.658293,0.003704,0.963815,1.360666,0.596789,0.214275,0.140435,0
1.20232,-0.841014,-0.867639,-1.394096,-1.154539,1.361032,-1.065171,1.409347,0.285506,1.336628,-1.100978,0
0.288141,-0.841598,-0.369984,-0.875016,-1.192205,1.131375,-0.025763,1.073425,0.276252,1.12535,-0.294642,0
0.522943,-0.858273,-0.154212,-0.930387,-1.051203,1.324093,-0.092929,1.185965,0.155029,0.221638,1.27762,0
0.160029,-1.568608,0.208652,-0.566811,-0.464496,2.008559,-0.006681,1.355136,0.022898,0.88516,0.599488,0
0.104563,-0.742024,-0.339026,-0.840738,-1.334255,0.905377,0.05117,1.00859,0.307076,1.140424,-0.305647,0
0.002502,-0.631627,-0.344266,-0.811069,-1.443732,0.748727,0.205255,0.916741,0.342074,1.144689,-0.318461,0
0.194351,-2.32727,1.04698,-0.779727,-0.081315,2.687671,-1.565282,2.152762,-1.099265,-0.496715,-0.054735,0
2.570842,-7.428884,2.175162,-4.69638,4.647498,1.068092,-3.294503,5.399543,-1.731814,-0.521903,-0.412053,0
-0.804355,-1.432403,0.942739,-0.553606,-0.98104,1.340743,-0.328691,1.378477,-0.791828,-0.480897,-0.215268,0
0.212351,-1.243933,0.739445,-1.070042,-1.002941,1.468466,-1.211716,1.69455,-0.852005,-1.138102,0.551227,0
-1.010597,-0.618913,0.212545,-0.283325,-1.537881,0.411325,1.179814,0.597185,0.331743,0.948399,0.488054,0
0.99623,-0.338413,-0.584629,-1.325634,-1.506461,0.820554,-0.484702,1.122435,0.317011,0.467252,0.407121,1
1.300637,-0.343045,0.371425,-0.398434,-0.931924,0.976611,0.843801,0.918694,-2.721646,1.856573,0.80766,0
-0.632811,-0.871757,0.158779,-0.369335,-1.203084,0.911127,0.927795,0.773412,0.25777,0.920654,0.506027,0
1.337788,0.062945,-1.212022,-1.707835,-1.943361,0.356137,-0.928681,1.090976,0.480322,0.690851,-0.452399,0
-0.507072,-0.998378,0.177476,-0.404886,-1.075123,1.093151,0.742169,0.883435,0.215347,0.917499,0.521702,0
0.992687,-4.103121,0.39783,-0.703071,-1.027986,0.603861,-0.043863,-2.671207,0.090528,0.780789,0.580919,0
0.309889,-3.741503,0.561589,-0.571248,-1.572971,-0.254066,0.188991,-2.883002,0.192229,0.84551,0.555992,0
0.428359,-3.812751,0.539994,-0.59576,-1.474345,-0.101763,0.128393,-2.836242,0.171289,0.835559,0.561808,0
-0.737601,-0.800918,0.177434,-0.343962,-1.302796,0.771175,0.998391,0.725642,0.275675,0.925926,0.503772,0
0.652902,-3.217059,0.012605,-0.937783,-2.090777,-0.82853,-0.121877,-2.989488,0.376604,1.078863,-0.312839,0
-0.026138,-1.393601,0.184367,-0.522612,-0.638741,1.753919,0.242962,1.201886,0.082165,0.885755,0.569161,1
6.041833,-1.947594,2.958438,-1.392273,-1.043135,0.583534,-0.369063,-2.564882,-3.010194,2.178652,0.075906,0
0.552213,-3.877681,0.509558,-0.619728,-1.375531,0.053892,0.08787,-2.79876,0.153134,0.82353,0.565929,0
1.232994,-3.888908,0.087215,1.743951,-1.161803,-1.347733,0.534613,-2.467996,0.59677,0.135822,0.160672,1
2.977481,-3.196129,0.293306,1.763234,-1.071228,-1.544959,0.66732,-2.457041,-2.329526,1.079754,0.443492,0
1.978466,-4.454606,0.047849,1.567662,-0.488815,-0.341929,-0.125778,-2.034623,0.417746,0.089009,0.219196,0
1.891295,-3.661915,-0.463801,1.293132,-1.363267,-1.461939,-0.164519,-2.335429,0.687759,0.352785,-0.675454,0
1.123109,-3.838365,0.119525,1.763603,-1.245583,-1.482596,0.553977,-2.493169,0.61027,0.147414,0.157846,0
1.816843,-3.850563,0.550593,1.11105,-1.249992,-1.209566,-0.919856,-1.944662,-0.367115,-1.946588,0.103913,0
2.130723,-5.38657,0.907838,1.293606,0.099466,0.549138,-1.975549,-1.089862,-0.742463,-1.277448,-0.442785,0
2.346912,-3.90111,-0.280318,0.665635,-1.369807,-1.214955,-1.945149,-1.7001,-0.226453,-0.829708,-2.267053,0
0.832125,-4.129938,0.729348,1.614739,-1.162924,-1.245524,-0.153191,-2.192417,-0.328651,-1.290222,-0.648076,0
0.757527,-4.083999,0.739994,1.629329,-1.222451,-1.340561,-0.111723,-2.224268,-0.313954,-1.283917,-0.653793,0
0.609373,-3.954433,0.730626,1.663894,-1.359663,-1.540977,0.062983,-2.333524,-0.271556,-1.281791,-0.674073,0
0.476897,-3.829141,0.714802,1.696257,-1.487118,-1.723197,0.241878,-2.442482,-0.230389,-1.282341,-0.694288,0
0.528897,-3.909041,0.745264,1.678912,-1.42158,-1.642066,0.097764,-2.36299,-0.257075,-1.273919,-0.679455,0
0.41157,-3.77593,0.713636,1.710858,-1.545449,-1.810299,0.309519,-2.486033,-0.212957,-1.280303,-0.702443,0
