@relation seismic-bumps-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {1,0}

@data
0,0,862.561302,879.88181,864.293353,-29.444864,29.444864,1.732051,864.293353,0,0
0,0,1155.277889,1222.82787,1157.009939,-98.726896,98.726896,1.732051,1157.009939,0,0
0,0,1411.621408,1454.922678,1413.353459,-15.588457,15.588457,1.732051,1413.353459,0,0
0,10399.233049,2845.759477,2755.692835,-5812.76251,-10264.133086,-8784.961696,8661.986089,-7544.813318,-8660.254038,0
0,1735.514909,957.824097,957.824097,-772.49466,-1766.691824,-1695.677741,1733.782858,-772.49466,-1732.050808,0
1.732051,176.669182,1013.249722,1101.584314,841.776692,-275.396078,-69.282032,174.937132,843.508743,-173.205081,0
0,5199.616524,427.816549,530.007547,-4766.603822,-5270.630607,-5119.942187,5199.616524,-4766.603822,-5196.152423,0
0,0,933.575385,1028.83818,935.307436,-112.583302,112.583302,3.464102,935.307436,0,0
0,0,1347.535528,1406.425256,1349.267579,-50.229473,50.229473,3.464102,1349.267579,0,0
0,6931.667332,2178.919916,2166.79556,-4747.551264,-6867.581452,-6987.092958,6931.667332,-4747.551264,-6928.20323,1
0,138565.796656,1475.707288,1394.3009,-137086.625267,-138522.495386,-138603.901774,138567.528707,-137086.625267,-138564.064606,0
0,0,1811.725145,1830.777704,1813.457196,-55.425626,55.425626,3.464102,1813.457196,0,0
0,0,1550.185473,1591.754692,1551.917524,-96.994845,96.994845,3.464102,1551.917524,0,0
0,0,1143.153533,992.465113,1144.885584,100.458947,-100.458947,3.464102,1146.617635,0,0
0,0,1113.708669,971.680503,1115.44072,98.726896,-98.726896,3.464102,1117.172771,0,0
0,0,917.986928,831.384388,919.718979,-6.928203,6.928203,3.464102,921.45103,0,0
0,0,765.566457,722.265187,767.298508,46.765372,-46.765372,3.464102,769.030559,0,0
0,0,744.781847,708.40878,746.513898,-10.392305,10.392305,3.464102,748.245949,0,0
0,6931.667332,1319.822715,1118.904822,-5606.648464,-6735.945591,-7118.728819,6931.667332,-5604.916413,-6928.20323,0
0,0,874.685658,800.207473,876.417709,1.732051,-1.732051,3.464102,878.149759,0,0
0,0,911.058725,1011.517672,912.790776,-112.583302,112.583302,3.464102,912.790776,0,0
1.732051,-1.732051,841.776692,514.41909,841.776692,613.145986,-614.878037,1.732051,843.508743,0,0
0,0,1397.765002,1170.866346,1399.497053,178.401233,-178.401233,3.464102,1401.229103,0,0
0,0,1118.904822,971.680503,1120.636872,124.707658,-124.707658,3.464102,1122.368923,0,0
0,0,1304.234258,1370.052189,1305.966309,-29.444864,29.444864,3.464102,1305.966309,0,0
1.732051,5376.285707,968.216401,982.072808,-4226.20397,-5274.094709,-5287.951116,5197.884474,-4397.677,-5196.152423,0
0,0,817.527981,855.633099,819.260032,-32.908965,32.908965,3.464102,819.260032,0,0
0,0,904.130522,928.379233,905.862572,50.229473,-50.229473,3.464102,905.862572,0,0
1.732051,-1.732051,469.385769,439.940905,469.385769,1080.799704,-1082.531755,1.732051,469.385769,0,0
6.928203,2260.326304,604.485732,507.490887,-434.744753,-1070.407399,-2217.025034,1035.766383,-1641.984166,-1039.230485,0
0,0,694.552374,749.978,696.284425,-67.549981,67.549981,3.464102,696.284425,0,0
0,12127.819755,1134.493279,1212.435565,-10988.130323,-12221.350498,-12025.628757,12127.819755,-10988.130323,-12124.355653,0
0,0,566.380614,644.3229,568.112665,-74.478185,74.478185,3.464102,568.112665,0,0
0,0,876.417709,898.934369,878.149759,67.549981,-67.549981,3.464102,878.149759,0,0
0,0,1453.190628,975.144605,1454.922678,490.170379,-490.170379,3.464102,1454.922678,0,0
1.732051,349.874263,1486.099593,1532.864965,1141.421482,-434.744753,-256.34352,348.142212,1143.153533,-346.410162,0
0,6935.131434,1219.363769,1182.990702,-2243.005796,-6800.031471,-3588.809273,3467.565717,-5707.107411,-3464.101615,0
0,0,651.251104,523.079344,652.983154,303.108891,-303.108891,1.732051,652.983154,0,0
0,0,573.308817,644.3229,575.040868,-50.229473,50.229473,1.732051,575.040868,0,0
0,0,606.217783,672.035713,607.949833,-76.210236,76.210236,1.732051,607.949833,0,0
0,0,945.699741,950.895893,947.431792,71.014083,-71.014083,1.732051,947.431792,0,0
0,0,1016.713824,1008.05357,1018.445875,41.569219,-41.569219,1.732051,1018.445875,0,0
0,6931.667332,840.044642,864.293353,-6086.426538,-6929.935281,-6924.739129,6929.935281,-6086.426538,-6928.20323,0
0,0,866.025404,885.077963,867.757455,27.712813,-27.712813,1.732051,867.757455,0,1
0,17322.240126,1198.579159,1157.009939,-16120.196866,-17207.924773,-17431.359327,17322.240126,-16120.196866,-17320.508076,0
0,0,1273.057344,1210.703514,1274.789394,62.353829,-62.353829,3.464102,1274.789394,0,0
0,0,1458.38678,1361.391935,1460.118831,20.78461,-20.78461,3.464102,1460.118831,0,0
5.196152,7288.469798,1460.118831,1363.123986,-3734.301541,-7106.604463,-5357.233148,5194.420372,-5807.566358,-5196.152423,1
0,20789.805843,1635.055962,1503.420101,-15683.720063,-20606.208458,-17495.445207,17323.972177,-19147.821678,-17320.508076,0
0,0,1099.852263,1068.675348,1101.584314,12.124356,-12.124356,3.464102,1101.584314,0,0
0,0,1162.206092,1120.636872,1163.938143,36.373067,-36.373067,3.464102,1163.938143,0,0
0,0,1160.474041,1229.756073,1162.206092,-112.583302,112.583302,3.464102,1162.206092,0,0
0,0,575.040868,642.59085,576.772919,-110.851252,110.851252,3.464102,576.772919,0,0
0,0,458.993464,542.131903,460.725515,-105.655099,105.655099,3.464102,460.725515,0,0
1.732051,-1.732051,606.217783,516.151141,606.217783,434.744753,-436.476804,1.732051,606.217783,0,0
1.732051,-1.732051,656.447256,545.596004,656.447256,-12.124356,10.392305,1.732051,656.447256,0,0
0,0,498.830633,573.308817,500.562683,-74.478185,74.478185,3.464102,500.562683,0,0
0,1735.514909,836.58054,843.508743,-893.738217,-1702.605944,-1759.76362,1735.514909,-893.738217,-1732.050808,0
0,12127.819755,1422.013713,1312.894512,-10700.609889,-11939.026217,-12307.953039,12127.819755,-10700.609889,-12124.355653,0
0,0,886.810013,883.345912,888.542064,-20.78461,20.78461,3.464102,888.542064,0,0
0,0,824.456184,834.848489,826.188235,-57.157677,57.157677,3.464102,826.188235,0,0
3.464102,1046.158688,980.340757,968.216401,116.047404,-1027.106129,-874.685658,866.025404,-53.693575,-866.025404,1
1.732051,17672.11439,2639.645431,2554.774941,-14679.130594,-17590.708002,-17393.25421,17322.240126,-15023.808705,-17320.508076,0
0,0,2239.541694,2196.240424,2241.273745,-32.908965,32.908965,3.464102,2241.273745,0,0
0,0,831.384388,846.972845,833.116438,-57.157677,57.157677,3.464102,833.116438,0,0
0,0,1163.938143,1117.172771,1165.670193,48.497423,-48.497423,3.464102,1165.670193,0,1
1.732051,360270.032076,5648.217683,4195.027056,-340761.94383,-358111.89677,-348563.100668,346413.625615,-354616.61824,-346410.161514,0
0,0,3311.681144,2533.990331,3313.413195,765.566457,-767.298508,1.732051,3315.145246,0,0
1.732051,3465.833666,1849.830262,1489.563695,-1614.271353,-3122.887606,-3805.315624,3465.833666,-1612.539302,-3464.101615,0
0,0,1330.21502,1375.248341,1331.947071,-36.373067,36.373067,3.464102,1331.947071,0,0
0,0,1787.476433,1785.744383,1789.208484,13.856406,-13.856406,3.464102,1789.208484,0,0
1.732051,696.284425,1077.335602,1046.158688,386.24733,-703.212628,-680.695967,694.552374,387.979381,-692.820323,0
0,0,1574.434184,1595.218794,1576.166235,32.908965,-32.908965,3.464102,1576.166235,0,0
0,0,1882.739228,1872.346923,1884.471279,88.334591,-88.334591,3.464102,1884.471279,0,0
0,0,1737.24696,1740.711062,1738.979011,17.320508,-17.320508,3.464102,1738.979011,0,0
0,0,1051.35484,1025.374078,1053.086891,12.124356,-12.124356,3.464102,1053.086891,0,1
1.732051,104794.27001,1522.47266,1257.468886,-102398.843743,-104401.094477,-104307.563733,103924.780505,-103261.405046,-103923.048454,0
0,0,684.160069,734.389542,685.89212,-79.674337,79.674337,3.464102,685.89212,0,1
0,17322.240126,630.466494,687.624171,-16688.309531,-17363.809346,-17275.474755,17323.972177,-16688.309531,-17320.508076,0
0,0,493.63448,578.50497,495.366531,-103.923048,103.923048,3.464102,495.366531,0,0
1.732051,4337.055222,1013.249722,1091.192009,-2449.119842,-4409.801356,-3380.963176,3465.833666,-3313.413195,-3464.101615,0
0,0,1186.454803,1248.808632,1188.186854,10.392305,-10.392305,3.464102,1188.186854,0,0
0,0,1560.577778,1586.55854,1562.309828,5.196152,-5.196152,3.464102,1562.309828,0,0
0,0,1158.74199,1222.82787,1160.474041,-72.746134,72.746134,3.464102,1160.474041,0,0
0,0,649.519053,704.944679,651.251104,-67.549981,67.549981,3.464102,651.251104,0,0
1.732051,523.079344,1234.952226,1292.109902,717.069034,-497.098582,-540.399852,521.347293,718.801085,-519.615242,0
0,5199.616524,1983.198175,1969.341768,-3211.222197,-5175.367813,-5215.204982,5199.616524,-3211.222197,-5196.152423,0
0,0,699.748526,748.245949,701.480577,-34.641016,34.641016,3.464102,701.480577,0,0
0,0,1098.120212,1169.134295,1099.852263,-67.549981,67.549981,3.464102,1099.852263,0,0
0,8667.182241,1094.65611,1073.871501,-4099.764262,-8492.24511,-5360.697249,5199.616524,-7563.865877,-5196.152423,0
0,0,840.044642,864.293353,841.776692,-29.444864,29.444864,3.464102,841.776692,0,0
0,1735.514909,668.571612,723.997238,-1061.747145,-1787.476433,-1674.893131,1735.514909,-1061.747145,-1732.050808,0
0,0,675.499815,729.19339,677.231866,-53.693575,53.693575,3.464102,677.231866,0,0
1.732051,1042.694586,923.18308,926.647182,-114.315353,-1053.086891,-1023.642027,1040.962535,-112.583302,-1039.230485,0
0,0,722.265187,465.921667,723.997238,223.434554,-223.434554,3.464102,725.729288,0,0
0,0,632.198545,429.5486,633.930596,306.572993,-306.572993,3.464102,635.662646,0,0
0,5199.616524,736.121593,699.748526,-4458.298779,-5184.028067,-5206.544728,5199.616524,-4456.566728,-5196.152423,0
0,0,661.643408,770.762609,663.375459,-103.923048,103.923048,3.464102,663.375459,0,0
1.732051,6761.926353,933.575385,935.307436,-4260.844987,-6626.82639,-5320.860081,5197.884474,-5817.958663,-5196.152423,1
0,51963.256278,905.862572,701.480577,-51053.929604,-51835.084518,-52086.231885,51964.988329,-51053.929604,-51961.524227,0
0,0,720.533136,465.921667,722.265187,95.262794,-95.262794,3.464102,723.997238,0,0
0,0,550.792157,394.907584,552.524208,53.693575,-53.693575,1.732051,554.256258,0,0
0,6931.667332,474.581921,363.73067,-6451.889258,-6772.318658,-7082.355752,6929.935281,-6450.157207,-6928.20323,0
0,0,368.926822,322.16145,370.658873,88.334591,-88.334591,1.732051,372.390924,0,0
0,0,639.126748,628.734443,640.858799,-1.732051,1.732051,1.732051,642.59085,0,0
0,0,401.835787,498.830633,403.567838,-114.315353,114.315353,1.732051,403.567838,0,0
0,13859.870562,407.03194,504.026785,-13447.64247,-13923.956442,-13787.124428,13858.138511,-13447.64247,-13856.406461,1
0,69283.764354,1330.21502,1247.076581,-67950.085232,-69155.592594,-69406.739961,69283.764354,-67950.085232,-69282.032303,0
0,0,1165.670193,1115.44072,1167.402244,-29.444864,29.444864,1.732051,1167.402244,0,0
0,0,741.317746,772.49466,743.049796,-31.176915,31.176915,1.732051,743.049796,0,0
0,0,549.060106,394.907584,550.792157,152.420471,-152.420471,1.732051,552.524208,0,0
0,0,467.653718,361.998619,469.385769,98.726896,-98.726896,1.732051,471.11782,0,0
0,0,658.179307,704.944679,659.911358,-64.08588,64.08588,1.732051,659.911358,0,1
0,17322.240126,1392.568849,1415.08551,-15926.207176,-17330.900381,-17308.38372,17322.240126,-15926.207176,-17320.508076,0
0,0,1070.407399,1037.498434,1072.13945,-34.641016,34.641016,1.732051,1072.13945,0,1
0,519616.974321,749.978,476.313972,-518863.53222,-519397.003869,-519831.748622,519618.706372,-518861.800169,-519615.242271,0
1.732051,349.874263,687.624171,450.33321,342.94606,-135.099963,-555.988309,346.410162,346.410162,-346.410162,0
0,0,592.361376,412.228092,594.093427,55.425626,-55.425626,1.732051,595.825478,0,0
0,0,1273.057344,1079.067653,1274.789394,107.38715,-107.38715,1.732051,1276.521445,0,0
1.732051,696.284425,1098.120212,1148.349685,407.03194,-699.748526,-684.160069,692.820323,408.763991,-692.820323,0
0,0,1032.302281,1001.125367,1034.034332,77.942286,-77.942286,1.732051,1034.034332,0,0
1.732051,1042.694586,956.092046,940.503589,-81.406388,-1035.766383,-1040.962535,1039.230485,-79.674337,-1039.230485,0
0,0,748.245949,774.226711,749.978,-51.961524,51.961524,1.732051,749.978,0,0
0,10395.768947,2062.872512,2003.982784,-8327.700283,-10333.415118,-10449.462522,10394.036896,-8327.700283,-10392.304845,0
0,0,1344.071427,1131.029177,1345.803477,169.740979,-169.740979,1.732051,1347.535528,0,0
0,0,883.345912,800.207473,885.077963,-8.660254,8.660254,1.732051,886.810013,0,0
0,0,1018.445875,897.202318,1020.177926,15.588457,-15.588457,1.732051,1021.909976,0,0
0,0,729.19339,691.088272,730.925441,5.196152,-5.196152,1.732051,732.657492,0,0
1.732051,696.284425,791.547219,734.389542,100.458947,-606.217783,-777.690813,692.820323,103.923048,-692.820323,0
0,0,594.093427,594.093427,595.825478,-77.942286,77.942286,1.732051,597.557529,0,0
1.732051,523.079344,886.810013,803.671575,368.926822,-562.916512,-474.581921,519.615242,372.390924,-519.615242,0
0,0,694.552374,665.10751,696.284425,3.464102,-3.464102,1.732051,698.016475,0,0
0,0,623.538291,614.878037,625.270342,-22.51666,22.51666,1.732051,627.002392,0,0
0,0,510.954988,545.596004,512.687039,-83.138439,83.138439,1.732051,514.41909,0,0
0,0,599.289579,609.681884,601.02163,-64.08588,64.08588,1.732051,602.753681,0,0
0,0,303.108891,310.037095,304.840942,19.052559,-19.052559,1.732051,306.572993,0,0
0,0,318.697349,316.965298,320.429399,-36.373067,36.373067,1.732051,322.16145,0,1
0,138565.796656,590.629325,601.02163,-137971.703229,-138588.313317,-138538.083843,138565.796656,-137969.971179,-138564.064606,0
0,0,452.065261,502.294734,453.797312,-119.511506,119.511506,1.732051,455.529362,0,0
0,0,287.520434,303.108891,289.252485,-76.210236,76.210236,1.732051,290.984536,0,0
0,0,247.683265,284.056332,249.415316,20.78461,-20.78461,1.732051,251.147367,0,0
0,0,278.86018,377.587076,280.592231,-86.60254,86.60254,1.732051,282.324282,0,0
0,0,294.448637,308.305044,296.180688,-67.549981,67.549981,1.732051,297.912739,0,0
0,0,273.664028,129.903811,275.396078,361.998619,-361.998619,1.732051,277.128129,0,0
0,0,242.487113,284.056332,244.219164,-27.712813,27.712813,1.732051,245.951215,0,0
0,0,221.702503,275.396078,223.434554,-90.066642,90.066642,1.732051,225.166605,0,0
1.732051,-1.732051,614.878037,77.942286,614.878037,327.357603,-329.089653,0,616.610087,0,0
0,12127.819755,192.25764,315.233247,-11930.365963,-12150.336415,-12096.64284,12126.087704,-11928.633912,-12124.355653,0
0,0,202.649944,322.16145,204.381995,-121.243557,121.243557,1.732051,206.114046,0,0
0,0,211.310199,329.089653,213.042249,-126.439709,126.439709,1.732051,214.7743,0,0
0,0,183.597386,308.305044,185.329436,-114.315353,114.315353,1.732051,187.061487,0,0
0,0,192.25764,315.233247,193.98969,-67.549981,67.549981,1.732051,195.721741,0,0
0,0,270.199926,389.711432,271.931977,-119.511506,119.511506,1.732051,271.931977,0,0
0,0,325.625552,412.228092,327.357603,-25.980762,25.980762,1.732051,329.089653,0,0
0,0,263.271723,367.194771,265.003774,-19.052559,19.052559,1.732051,266.735824,0,0
0,0,361.998619,439.940905,363.73067,-13.856406,13.856406,1.732051,365.46272,0,0
1.732051,1562.309828,769.030559,739.585695,-788.083117,-1290.377852,-1825.581551,1558.845727,-784.619016,-1558.845727,0
1.732051,696.284425,897.202318,890.274115,206.114046,-666.839561,-717.069034,692.820323,207.846097,-692.820323,0
0,0,1181.258651,1117.172771,1182.990702,43.30127,-43.30127,1.732051,1182.990702,0,0
0,0,779.422863,862.561302,781.154914,-13.856406,13.856406,1.732051,781.154914,0,0
5.196152,2262.058355,1174.330448,1210.703514,-209.578148,-2050.748156,-1581.362387,1382.176544,-1070.407399,-1385.640646,1
0,34642.748202,1143.153533,1181.258651,-33496.130568,-34547.485408,-34732.814844,34642.748202,-33496.130568,-34641.016151,0
0,6931.667332,1241.880429,1165.670193,-5684.59075,-6787.907115,-7066.767295,6929.935281,-5684.59075,-6928.20323,0
0,0,872.953607,871.221556,874.685658,-65.817931,65.817931,1.732051,874.685658,0,0
0,0,628.734443,675.499815,630.466494,-98.726896,98.726896,1.732051,630.466494,0,0
0,12127.819755,898.934369,890.274115,-11223.689233,-12138.212059,-12108.767196,12126.087704,-11223.689233,-12124.355653,0
0,0,1210.703514,1139.689431,1212.435565,46.765372,-46.765372,1.732051,1212.435565,0,0
0,0,1891.399482,1681.821334,1893.131533,258.07557,-258.07557,1.732051,1893.131533,0,0
0,0,1027.106129,992.465113,1028.83818,34.641016,-34.641016,1.732051,1028.83818,0,0
0,1735.514909,786.351067,801.939524,-943.96769,-1816.921297,-1645.448267,1733.782858,-943.96769,-1732.050808,0
0,0,990.733062,964.7523,992.465113,150.68842,-150.68842,1.732051,992.465113,0,0
0,17327.436279,2002.250734,1939.896904,-8388.322061,-17038.183794,-10671.165025,10394.036896,-15316.525291,-10392.304845,0
1.732051,-1.732051,1610.807251,943.96769,1610.807251,523.079344,-524.811395,0,1612.539302,0,0
1.732051,-1.732051,1442.798323,864.293353,1442.798323,564.648563,-566.380614,1.732051,1444.530374,0,0
0,13859.870562,739.585695,718.801085,-13115.088715,-13667.612923,-14043.467948,13859.870562,-13113.356664,-13856.406461,0
0,0,630.466494,727.461339,632.198545,-65.817931,65.817931,3.464102,632.198545,0,0
0,0,701.480577,732.657492,703.212628,-67.549981,67.549981,3.464102,703.212628,0,0
1.732051,1042.694586,476.313972,356.802466,-561.184462,-817.527981,-1259.200937,1040.962535,-559.452411,-1039.230485,0
0,0,919.718979,905.862572,921.45103,60.621778,-60.621778,3.464102,921.45103,0,0
0,0,1285.181699,1195.115057,1286.91375,98.726896,-98.726896,3.464102,1286.91375,0,0
0,3467.565717,1021.909976,985.53691,-2440.459588,-3465.833666,-3460.637514,3467.565717,-2440.459588,-3464.101615,0
1.732051,869.489505,897.202318,900.66642,32.908965,-902.398471,-827.920286,867.757455,34.641016,-866.025404,0
3.464102,1046.158688,1479.17139,1370.052189,961.288198,-864.293353,-691.088272,519.615242,445.137058,-519.615242,0
0,0,1189.918905,1136.22533,1191.650956,103.923048,-103.923048,3.464102,1191.650956,0,0
0,0,871.221556,879.88181,872.953607,-27.712813,27.712813,3.464102,872.953607,0,0
0,13859.870562,1572.702133,1444.530374,-12281.972276,-13653.756516,-14057.324354,13859.870562,-12281.972276,-13856.406461,0
0,0,1039.230485,1014.981773,1040.962535,22.51666,-22.51666,3.464102,1040.962535,0,0
0,1735.514909,786.351067,862.561302,-943.96769,-1754.567468,-1707.802096,1735.514909,-943.96769,-1732.050808,0
0,0,950.895893,943.96769,952.627944,25.980762,-25.980762,3.464102,952.627944,0,0
3.464102,2085.389172,1479.17139,1356.195782,95.262794,-1827.313602,-1633.323912,1385.640646,-594.093427,-1385.640646,0
1.732051,696.284425,1342.339376,1245.344531,651.251104,-618.342138,-765.566457,694.552374,652.983154,-692.820323,0
0,5199.616524,1304.234258,1215.899667,-3890.186114,-5024.679393,-5365.893402,5199.616524,-3890.186114,-5196.152423,0
0,0,1482.635491,1357.927833,1484.367542,244.219164,-244.219164,3.464102,1484.367542,0,0
1.732051,523.079344,1080.799704,1037.498434,562.916512,-433.012702,-604.485732,521.347293,564.648563,-519.615242,0
1.732051,869.489505,1054.818942,1016.713824,190.525589,-833.116438,-897.202318,867.757455,192.25764,-866.025404,0
0,0,1082.531755,691.088272,1084.263806,308.305044,-308.305044,3.464102,1085.995856,0,0
0,0,599.289579,41.569219,601.02163,1151.813787,-1153.545838,1.732051,602.753681,0,0
0,0,578.50497,450.33321,580.237021,140.296115,-140.296115,3.464102,581.969071,0,0
0,8663.718139,628.734443,472.84987,-8029.787544,-8357.145147,-8961.630878,8663.718139,-8028.055493,-8660.254038,0
0,0,633.930596,682.428018,635.662646,-71.014083,71.014083,3.464102,635.662646,0,0
